Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Bộ phận,Đơn hàng/Hợp đồng mua,Lệnh sản xuất,Công việc,Công đoạn,Mã trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-017,Công đoạn dệt,VAICUON,,0102109008000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX01/25-017,Công đoạn dệt,VAICUON,,0102109008000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX01/25-027,Công đoạn dệt,VAICUON,,TPH066XXXTDMFM.850D,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX01/25-027,Công đoạn dệt,VAICUON,,TPH066XXXTDMFM.850D,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-017,Công đoạn dệt,VAICUON,,0102109008000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX01/25-017,Công đoạn dệt,VAICUON,,0102109008000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.5,KG,0.5,0,0,1527,15414,CTY00001,,,,LSX01/25-007,Công đoạn dệt,VAICUON,,0102109030000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX01/25-007,Công đoạn dệt,VAICUON,,0102109030000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-049,Công đoạn dệt,VAICUON,,0102123055000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-049,Công đoạn dệt,VAICUON,,0102123055000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-021,Công đoạn dệt,VAICUON,,MANH175120G677TDUNP.K&M,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-021,Công đoạn dệt,VAICUON,,MANH175120G677TDUNP.K&M,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-022,Công đoạn dệt,VAICUON,,MANH177119G592TDUNP.AGR,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.5,KG,1.5,0,0,1527,15414,CTY00001,,,,LSX01/25-022,Công đoạn dệt,VAICUON,,MANH177119G592TDUNP.AGR,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-091,Công đoạn dệt,VAICUON,,CVDPER400200560DE00,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX01/25-091,Công đoạn dệt,VAICUON,,CVDPER400200560DE00,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-021,Công đoạn dệt,VAICUON,,MANH175120G677TDUNP.K&M,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX01/25-021,Công đoạn dệt,VAICUON,,MANH175120G677TDUNP.K&M,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX01/25-069,Công đoạn dệt,VAICUON,,TPH060096G180TTKCP.TONG,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX01/25-069,Công đoạn dệt,VAICUON,,TPH060096G180TTKCP.TONG,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-047,Công đoạn dệt,VAICUON,,0102109029000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX01/25-047,Công đoạn dệt,VAICUON,,0102109029000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX01/25-105,Công đoạn dệt,VAICUON,,0119109032000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX01/25-105,Công đoạn dệt,VAICUON,,0119109032000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-105,Công đoạn dệt,VAICUON,,0119109032000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-105,Công đoạn dệt,VAICUON,,0119109032000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX12/24-009,Công đoạn dệt,VAICUON,,0119124001002000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX12/24-009,Công đoạn dệt,VAICUON,,0119124001002000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX11/24-064,Công đoạn dệt,VAICUON,,TPH595920G112MEK.CHD,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX11/24-064,Công đoạn dệt,VAICUON,,TPH595920G112MEK.CHD,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-069,Công đoạn dệt,VAICUON,,TPH060096G180TTKCP.TONG,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-069,Công đoạn dệt,VAICUON,,TPH060096G180TTKCP.TONG,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-047,Công đoạn dệt,VAICUON,,0102109029000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX01/25-047,Công đoạn dệt,VAICUON,,0102109029000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-105,Công đoạn dệt,VAICUON,,0119109032000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX01/25-105,Công đoạn dệt,VAICUON,,0119109032000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.5,KG,0.5,0,0,1527,15414,CTY00001,,,,LSX01/25-105,Công đoạn dệt,VAICUON,,0119109032000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX01/25-105,Công đoạn dệt,VAICUON,,0119109032000000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX12/24-009,Công đoạn dệt,VAICUON,,0119124001002000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX12/24-009,Công đoạn dệt,VAICUON,,0119124001002000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX12/24-009,Công đoạn dệt,VAICUON,,0119124001002000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX12/24-009,Công đoạn dệt,VAICUON,,0119124001002000,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX11/24-064,Công đoạn dệt,VAICUON,,TPH595920G112MEK.CHD,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX11/24-064,Công đoạn dệt,VAICUON,,TPH595920G112MEK.CHD,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX12/24-077,Công đoạn dệt,VAICUON,,01JBO-TU001-06-0001,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX12/24-077,Công đoạn dệt,VAICUON,,01JBO-TU001-06-0001,,2109B
TP,1/18/2025,TP01/25-161,Nhập báo cáo dệt ngày 18/01/2025,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX01/25-036,Công đoạn dệt,VAICUON,,0102129003000000,,2109B
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",KCU001,M,336,KG,5100,0,0,15514,15414,CTY00001,,,,LSX01/25-102,Công đoạn dệt,VAICUON,,0102107006000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",KCU001,M,340,KG,5100,0,0,15514,15414,CTY00001,,,,LSX01/25-102,Công đoạn dệt,VAICUON,,0102107006000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",KCU001,M,331.5,KG,5100,0,0,15514,15414,CTY00001,,,,LSX01/25-102,Công đoạn dệt,VAICUON,,0102107006000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",KCU001,M,334,KG,5100,0,0,15514,15414,CTY00001,,,,LSX01/25-102,Công đoạn dệt,VAICUON,,0102107006000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",KCU001,M,329.5,KG,5100,0,0,15514,15414,CTY00001,,,,LSX01/25-102,Công đoạn dệt,VAICUON,,0102107006000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",KCU001,M,329.5,KG,5100,0,0,15514,15414,CTY00001,,,,LSX01/25-102,Công đoạn dệt,VAICUON,,0102107006000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102109008000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt xếp, TL: 82.0g/m./THACUHAL585100100082TRDU",KCU001,M,284,KG,3570,0,0,15514,15414,CTY00001,,,,LSX01/25-017,Công đoạn dệt,VAICUON,,0102109008000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102109009000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 13.0x13.0, 900D, TL: 120.0g/m.THACUHAL585130130120TRDU",KCU001,M,292,KG,2550,0,0,15514,15414,CTY00001,,,,LSX01/25-061,Công đoạn dệt,VAICUON,,0102109009000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",KCU001,M,274.7,KG,3570,0,0,15514,15414,CTY00001,,,,LSX01/25-068,Công đoạn dệt,VAICUON,,0102125012000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102125017000000,"Vải cuộn PP, trắng đục, K58.5cm(+1/-0.5), MĐ: 10.0x9.0, TL: 81g/m(+/-2). [3500 m/cuộn]/THACUSAN585100009081TRDU",KCU001,M,278,KG,3535,0,0,15514,15414,CTY00001,,,,LSX01/25-033,Công đoạn dệt,VAICUON,,0102125017000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102125051000000,"Vải cuộn PP, trắng đục, K73.5cm (+1/-0.5), MĐ: 10.0x11.0, TL: 118g/m (+/-2). [3000m/cuộn]/THACUSAN735100110118TRDU",KCU001,M,351,KG,3030,0,0,15514,15414,CTY00001,,,,LSX01/25-055,Công đoạn dệt,VAICUON,,0102125051000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102125051000000,"Vải cuộn PP, trắng đục, K73.5cm (+1/-0.5), MĐ: 10.0x11.0, TL: 118g/m (+/-2). [3000m/cuộn]/THACUSAN735100110118TRDU",KCU001,M,347.5,KG,3030,0,0,15514,15414,CTY00001,,,,LSX01/25-055,Công đoạn dệt,VAICUON,,0102125051000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102125059000000,"Vải cuộn PP, trắng đục, K71cm (+1.5/-0), MĐ: 11.0x12.0, TL: 116.0g/m (+/-2.0). [2500m/cuộn] [Hooking]/THACUSAN710110120116TRDU",KCU001,M,283.5,KG,2550,0,0,15514,15414,CTY00001,,,,LSX01/25-049,Công đoạn dệt,VAICUON,,0102125059000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102125059000000,"Vải cuộn PP, trắng đục, K71cm (+1.5/-0), MĐ: 11.0x12.0, TL: 116.0g/m (+/-2.0). [2500m/cuộn] [Hooking]/THACUSAN710110120116TRDU",KCU001,M,278.5,KG,2550,0,0,15514,15414,CTY00001,,,,LSX01/25-049,Công đoạn dệt,VAICUON,,0102125059000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102125064000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 11.0x11.0, TL: 96g/m. [Hooking]/THACUSAN585110110096TRDU [Kiểm soát trung bình 95 - 97.5g/m]",KCU001,M,277,KG,3030,0,0,15514,15414,CTY00001,,,,LSX01/25-056,Công đoạn dệt,VAICUON,,0102125064000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102125064000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 11.0x11.0, TL: 96g/m. [Hooking]/THACUSAN585110110096TRDU [Kiểm soát trung bình 95 - 97.5g/m]",KCU001,M,275.5,KG,3030,0,0,15514,15414,CTY00001,,,,LSX01/25-056,Công đoạn dệt,VAICUON,,0102125064000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102125064000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 11.0x11.0, TL: 96g/m. [Hooking]/THACUSAN585110110096TRDU [Kiểm soát trung bình 95 - 97.5g/m]",KCU001,M,282.5,KG,3030,0,0,15514,15414,CTY00001,,,,LSX01/25-056,Công đoạn dệt,VAICUON,,0102125064000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KCU001,M,314,KG,4050,0,0,15514,15414,CTY00001,,,,LSX01/25-036,Công đoạn dệt,VAICUON,,0102129003000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KCU001,M,314,KG,4050,0,0,15514,15414,CTY00001,,,,LSX01/25-036,Công đoạn dệt,VAICUON,,0102129003000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KCU001,M,310,KG,4050,0,0,15514,15414,CTY00001,,,,LSX01/25-036,Công đoạn dệt,VAICUON,,0102129003000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KCU001,M,307,KG,4050,0,0,15514,15414,CTY00001,,,,LSX01/25-036,Công đoạn dệt,VAICUON,,0102129003000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KCU001,M,308,KG,4000,0,0,15514,15414,CTY00001,,,,LSX01/25-036,Công đoạn dệt,VAICUON,,0102129003000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KCU001,M,308,KG,4000,0,0,15514,15414,CTY00001,,,,LSX01/25-036,Công đoạn dệt,VAICUON,,0102129003000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KCU001,M,307,KG,4000,0,0,15514,15414,CTY00001,,,,LSX01/25-036,Công đoạn dệt,VAICUON,,0102129003000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KCU001,M,307.5,KG,4000,0,0,15514,15414,CTY00001,,,,LSX01/25-036,Công đoạn dệt,VAICUON,,0102129003000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",KCU001,M,357,KG,4000,0,0,15514,15414,CTY00001,,,,LSX01/25-078,Công đoạn dệt,VAICUON,,0102129004000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",KCU001,M,357,KG,4000,0,0,15514,15414,CTY00001,,,,LSX01/25-078,Công đoạn dệt,VAICUON,,0102129004000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",KCU001,M,353,KG,4004,0,0,15514,15414,CTY00001,,,,LSX01/25-057,Công đoạn dệt,VAICUON,,0102129004000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",KCU001,M,350,KG,4004,0,0,15514,15414,CTY00001,,,,LSX01/25-057,Công đoạn dệt,VAICUON,,0102129004000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",KCU001,M,265.2,KG,3570,0,0,15514,15414,CTY00001,,,,LSX01/25-076,Công đoạn dệt,VAICUON,,0119109032000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",KCU001,M,273.2,KG,3550,0,0,15514,15414,CTY00001,,,,LSX01/25-105,Công đoạn dệt,VAICUON,,0119109032000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",KCU001,M,271.2,KG,3570,0,0,15514,15414,CTY00001,,,,LSX01/25-076,Công đoạn dệt,VAICUON,,0119109032000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",KCU001,M,106,KG,1617,0,0,15514,15414,CTY00001,,,,LSX01/25-076,Công đoạn dệt,VAICUON,,0119109032000000,,2155
TP,1/18/2025,TP01/25-162,Nhập báo cáo dệt ngày 18/01/2025,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",KCU001,M,268.7,KG,3570,0,0,15514,15414,CTY00001,,,,LSX01/25-076,Công đoạn dệt,VAICUON,,0119109032000000,,2155
